label_name,bbox_x,bbox_y,bbox_width,bbox_height,image_name,image_width,image_height,filepath,exists
polka_dot,365,682,197,381,asos_207908957.jpg,1000,1276,C:/Users/rlarh/Desktop/tops-pattern/data/raw/tops\polka_dot\asos_207908957.jpg,True
solid,0,569,971,690,asos_207909454.jpg,1000,1276,C:/Users/rlarh/Desktop/tops-pattern/data/raw/tops\solid\asos_207909454.jpg,False
solid,124,326,633,675,asos_207909462.jpg,1000,1276,C:/Users/rlarh/Desktop/tops-pattern/data/raw/tops\solid\asos_207909462.jpg,False
floral,259,311,196,349,asos_207910993.jpg,1000,1276,C:/Users/rlarh/Desktop/tops-pattern/data/raw/tops\floral\asos_207910993.jpg,True
floral,664,343,203,206,asos_207912487.jpg,1000,1276,C:/Users/rlarh/Desktop/tops-pattern/data/raw/tops\floral\asos_207912487.jpg,True
floral,228,751,228,262,asos_207912487.jpg,1000,1276,C:/Users/rlarh/Desktop/tops-pattern/data/raw/tops\floral\asos_207912487.jpg,True
polka_dot,471,570,154,397,asos_207916222.jpg,1000,1276,C:/Users/rlarh/Desktop/tops-pattern/data/raw/tops\polka_dot\asos_207916222.jpg,True
polka_dot,151,910,111,93,asos_207920256.jpg,1000,1276,C:/Users/rlarh/Desktop/tops-pattern/data/raw/tops\polka_dot\asos_207920256.jpg,True
polka_dot,534,817,127,135,asos_207920256.jpg,1000,1276,C:/Users/rlarh/Desktop/tops-pattern/data/raw/tops\polka_dot\asos_207920256.jpg,True
polka_dot,520,414,91,44,asos_207920295.jpg,1000,1276,C:/Users/rlarh/Desktop/tops-pattern/data/raw/tops\polka_dot\asos_207920295.jpg,True
polka_dot,768,454,42,71,asos_207920295.jpg,1000,1276,C:/Users/rlarh/Desktop/tops-pattern/data/raw/tops\polka_dot\asos_207920295.jpg,True
polka_dot,542,957,61,47,asos_207920295.jpg,1000,1276,C:/Users/rlarh/Desktop/tops-pattern/data/raw/tops\polka_dot\asos_207920295.jpg,True
polka_dot,353,537,238,221,asos_207930175.jpg,1000,1276,C:/Users/rlarh/Desktop/tops-pattern/data/raw/tops\polka_dot\asos_207930175.jpg,True
floral,490,356,186,814,asos_207940317.jpg,1000,1276,C:/Users/rlarh/Desktop/tops-pattern/data/raw/tops\floral\asos_207940317.jpg,True
floral,326,569,479,414,asos_207946268.jpg,1000,1276,C:/Users/rlarh/Desktop/tops-pattern/data/raw/tops\floral\asos_207946268.jpg,True
floral,313,614,402,621,asos_207948634.jpg,1000,1276,C:/Users/rlarh/Desktop/tops-pattern/data/raw/tops\floral\asos_207948634.jpg,True
floral,399,348,176,142,asos_207949060.jpg,1000,1276,C:/Users/rlarh/Desktop/tops-pattern/data/raw/tops\floral\asos_207949060.jpg,True
floral,434,373,120,626,asos_207949292.jpg,1000,1276,C:/Users/rlarh/Desktop/tops-pattern/data/raw/tops\floral\asos_207949292.jpg,True
floral,571,550,34,165,asos_207949292.jpg,1000,1276,C:/Users/rlarh/Desktop/tops-pattern/data/raw/tops\floral\asos_207949292.jpg,True
floral,370,758,59,240,asos_207949292.jpg,1000,1276,C:/Users/rlarh/Desktop/tops-pattern/data/raw/tops\floral\asos_207949292.jpg,True
floral,321,542,159,395,asos_207952346.jpg,1000,1276,C:/Users/rlarh/Desktop/tops-pattern/data/raw/tops\floral\asos_207952346.jpg,True
polka_dot,287,589,251,263,asos_207953312.jpg,1000,1276,C:/Users/rlarh/Desktop/tops-pattern/data/raw/tops\polka_dot\asos_207953312.jpg,True
polka_dot,286,626,89,349,asos_207961702.jpg,1000,1276,C:/Users/rlarh/Desktop/tops-pattern/data/raw/tops\polka_dot\asos_207961702.jpg,True
polka_dot,502,587,62,373,asos_207961702.jpg,1000,1276,C:/Users/rlarh/Desktop/tops-pattern/data/raw/tops\polka_dot\asos_207961702.jpg,True
floral,424,354,223,555,asos_207963939.jpg,1000,1276,C:/Users/rlarh/Desktop/tops-pattern/data/raw/tops\floral\asos_207963939.jpg,True
floral,377,387,169,594,asos_207963947.jpg,1000,1276,C:/Users/rlarh/Desktop/tops-pattern/data/raw/tops\floral\asos_207963947.jpg,True
polka_dot,382,415,209,248,asos_207969382.jpg,1000,1276,C:/Users/rlarh/Desktop/tops-pattern/data/raw/tops\polka_dot\asos_207969382.jpg,True
polka_dot,466,376,96,201,asos_207970159.jpg,1000,1276,C:/Users/rlarh/Desktop/tops-pattern/data/raw/tops\polka_dot\asos_207970159.jpg,True
floral,341,387,169,628,asos_207973896.jpg,1000,1276,C:/Users/rlarh/Desktop/tops-pattern/data/raw/tops\floral\asos_207973896.jpg,True
polka_dot,431,412,79,419,asos_207986356.jpg,1000,1276,C:/Users/rlarh/Desktop/tops-pattern/data/raw/tops\polka_dot\asos_207986356.jpg,True
polka_dot,321,614,211,361,asos_207994034.jpg,1000,1276,C:/Users/rlarh/Desktop/tops-pattern/data/raw/tops\polka_dot\asos_207994034.jpg,True
polka_dot,495,380,120,255,asos_207994042.jpg,1000,1276,C:/Users/rlarh/Desktop/tops-pattern/data/raw/tops\polka_dot\asos_207994042.jpg,True
polka_dot,426,402,116,203,asos_207994058.jpg,1000,1276,C:/Users/rlarh/Desktop/tops-pattern/data/raw/tops\polka_dot\asos_207994058.jpg,True
floral,448,317,370,746,asos_208018047.jpg,1000,1276,C:/Users/rlarh/Desktop/tops-pattern/data/raw/tops\floral\asos_208018047.jpg,True
polka_dot,481,680,122,187,asos_208035756.jpg,1000,1276,C:/Users/rlarh/Desktop/tops-pattern/data/raw/tops\polka_dot\asos_208035756.jpg,True
polka_dot,341,918,187,116,asos_208035756.jpg,1000,1276,C:/Users/rlarh/Desktop/tops-pattern/data/raw/tops\polka_dot\asos_208035756.jpg,True
floral,385,479,177,608,asos_208039751.jpg,1000,1276,C:/Users/rlarh/Desktop/tops-pattern/data/raw/tops\floral\asos_208039751.jpg,True
floral,588,825,93,299,asos_208039751.jpg,1000,1276,C:/Users/rlarh/Desktop/tops-pattern/data/raw/tops\floral\asos_208039751.jpg,True
floral,384,299,125,152,asos_208039751.jpg,1000,1276,C:/Users/rlarh/Desktop/tops-pattern/data/raw/tops\floral\asos_208039751.jpg,True
polka_dot,461,356,101,231,asos_208041851.jpg,1000,1276,C:/Users/rlarh/Desktop/tops-pattern/data/raw/tops\polka_dot\asos_208041851.jpg,True
floral,439,392,116,282,asos_208042035.jpg,1000,1276,C:/Users/rlarh/Desktop/tops-pattern/data/raw/tops\floral\asos_208042035.jpg,True
polka_dot,343,501,270,462,asos_208044125.jpg,1000,1276,C:/Users/rlarh/Desktop/tops-pattern/data/raw/tops\polka_dot\asos_208044125.jpg,True
polka_dot,282,527,231,462,asos_208045358.jpg,1000,1276,C:/Users/rlarh/Desktop/tops-pattern/data/raw/tops\polka_dot\asos_208045358.jpg,True
floral,459,346,130,287,asos_208045527.jpg,1000,1276,C:/Users/rlarh/Desktop/tops-pattern/data/raw/tops\floral\asos_208045527.jpg,True
floral,336,586,88,451,asos_208045527.jpg,1000,1276,C:/Users/rlarh/Desktop/tops-pattern/data/raw/tops\floral\asos_208045527.jpg,True
floral,564,658,113,314,asos_208045527.jpg,1000,1276,C:/Users/rlarh/Desktop/tops-pattern/data/raw/tops\floral\asos_208045527.jpg,True
polka_dot,397,538,113,513,asos_208048342.jpg,1000,1276,C:/Users/rlarh/Desktop/tops-pattern/data/raw/tops\polka_dot\asos_208048342.jpg,True
polka_dot,414,522,191,108,asos_208048375.jpg,1000,1276,C:/Users/rlarh/Desktop/tops-pattern/data/raw/tops\polka_dot\asos_208048375.jpg,True
polka_dot,475,543,135,535,asos_208048499.jpg,1000,1276,C:/Users/rlarh/Desktop/tops-pattern/data/raw/tops\polka_dot\asos_208048499.jpg,True
floral,370,525,213,491,asos_208062779.jpg,1000,1276,C:/Users/rlarh/Desktop/tops-pattern/data/raw/tops\floral\asos_208062779.jpg,True
floral,432,542,118,533,asos_208062827.jpg,1000,1276,C:/Users/rlarh/Desktop/tops-pattern/data/raw/tops\floral\asos_208062827.jpg,True
floral,503,253,130,265,asos_208063250.jpg,1000,1276,C:/Users/rlarh/Desktop/tops-pattern/data/raw/tops\floral\asos_208063250.jpg,True
floral,380,550,177,430,asos_208063250.jpg,1000,1276,C:/Users/rlarh/Desktop/tops-pattern/data/raw/tops\floral\asos_208063250.jpg,True
floral,411,586,194,535,asos_208063269.jpg,1000,1276,C:/Users/rlarh/Desktop/tops-pattern/data/raw/tops\floral\asos_208063269.jpg,True
floral,419,358,174,675,asos_208070855.jpg,1000,1276,C:/Users/rlarh/Desktop/tops-pattern/data/raw/tops\floral\asos_208070855.jpg,True
polka_dot,432,366,167,278,asos_208077201.jpg,1000,1276,C:/Users/rlarh/Desktop/tops-pattern/data/raw/tops\polka_dot\asos_208077201.jpg,True
floral,247,422,435,846,asos_208087691.jpg,1000,1276,C:/Users/rlarh/Desktop/tops-pattern/data/raw/tops\floral\asos_208087691.jpg,True
floral,438,346,219,299,asos_208087954.jpg,1000,1276,C:/Users/rlarh/Desktop/tops-pattern/data/raw/tops\floral\asos_208087954.jpg,True
floral,274,591,233,316,asos_208092007.jpg,1000,1276,C:/Users/rlarh/Desktop/tops-pattern/data/raw/tops\floral\asos_208092007.jpg,True
floral,524,516,199,230,asos_208092007.jpg,1000,1276,C:/Users/rlarh/Desktop/tops-pattern/data/raw/tops\floral\asos_208092007.jpg,True
floral,326,435,392,292,asos_208093257.jpg,1000,1276,C:/Users/rlarh/Desktop/tops-pattern/data/raw/tops\floral\asos_208093257.jpg,True
polka_dot,287,532,59,61,asos_208093789.jpg,1000,1276,C:/Users/rlarh/Desktop/tops-pattern/data/raw/tops\polka_dot\asos_208093789.jpg,True
polka_dot,500,520,62,64,asos_208093789.jpg,1000,1276,C:/Users/rlarh/Desktop/tops-pattern/data/raw/tops\polka_dot\asos_208093789.jpg,True
polka_dot,422,1014,89,49,asos_208093789.jpg,1000,1276,C:/Users/rlarh/Desktop/tops-pattern/data/raw/tops\polka_dot\asos_208093789.jpg,True
polka_dot,215,557,231,169,asos_208096770.jpg,1000,1276,C:/Users/rlarh/Desktop/tops-pattern/data/raw/tops\polka_dot\asos_208096770.jpg,True
floral,493,618,236,322,asos_208096839.jpg,1000,1276,C:/Users/rlarh/Desktop/tops-pattern/data/raw/tops\floral\asos_208096839.jpg,True
polka_dot,330,559,230,474,asos_208096840.jpg,1000,1276,C:/Users/rlarh/Desktop/tops-pattern/data/raw/tops\polka_dot\asos_208096840.jpg,True
polka_dot,362,525,182,235,asos_208096876.jpg,1000,1276,C:/Users/rlarh/Desktop/tops-pattern/data/raw/tops\polka_dot\asos_208096876.jpg,True
floral,378,479,177,594,asos_208105898.jpg,1000,1276,C:/Users/rlarh/Desktop/tops-pattern/data/raw/tops\floral\asos_208105898.jpg,True
floral,583,741,176,339,asos_208105898.jpg,1000,1276,C:/Users/rlarh/Desktop/tops-pattern/data/raw/tops\floral\asos_208105898.jpg,True
floral,416,265,177,792,asos_208105987.jpg,1000,1276,C:/Users/rlarh/Desktop/tops-pattern/data/raw/tops\floral\asos_208105987.jpg,True
floral,615,527,162,189,asos_208106563.jpg,1000,1276,C:/Users/rlarh/Desktop/tops-pattern/data/raw/tops\floral\asos_208106563.jpg,True
floral,448,721,246,233,asos_208106563.jpg,1000,1276,C:/Users/rlarh/Desktop/tops-pattern/data/raw/tops\floral\asos_208106563.jpg,True
floral,282,969,273,199,asos_208106563.jpg,1000,1276,C:/Users/rlarh/Desktop/tops-pattern/data/raw/tops\floral\asos_208106563.jpg,True
floral,243,446,356,446,asos_208113474.jpg,1000,1276,C:/Users/rlarh/Desktop/tops-pattern/data/raw/tops\floral\asos_208113474.jpg,True
polka_dot,346,520,218,358,asos_208114399.jpg,1000,1276,C:/Users/rlarh/Desktop/tops-pattern/data/raw/tops\polka_dot\asos_208114399.jpg,True
polka_dot,378,415,165,312,asos_208114479.jpg,1000,1276,C:/Users/rlarh/Desktop/tops-pattern/data/raw/tops\polka_dot\asos_208114479.jpg,True
floral,473,336,145,549,asos_208115592.jpg,1000,1276,C:/Users/rlarh/Desktop/tops-pattern/data/raw/tops\floral\asos_208115592.jpg,True
floral,112,800,360,297,asos_208116014.jpg,1000,1276,C:/Users/rlarh/Desktop/tops-pattern/data/raw/tops\floral\asos_208116014.jpg,True
floral,463,596,203,230,asos_208116014.jpg,1000,1276,C:/Users/rlarh/Desktop/tops-pattern/data/raw/tops\floral\asos_208116014.jpg,True
floral,296,363,209,477,asos_208116737.jpg,800,1021,C:/Users/rlarh/Desktop/tops-pattern/data/raw/tops\floral\asos_208116737.jpg,True
floral,238,746,263,338,asos_208118680.jpg,1000,1276,C:/Users/rlarh/Desktop/tops-pattern/data/raw/tops\floral\asos_208118680.jpg,True
floral,368,354,275,354,asos_208118680.jpg,1000,1276,C:/Users/rlarh/Desktop/tops-pattern/data/raw/tops\floral\asos_208118680.jpg,True
floral,211,378,232,347,asos_208119222.jpg,800,1021,C:/Users/rlarh/Desktop/tops-pattern/data/raw/tops\floral\asos_208119222.jpg,True
floral,280,729,517,289,asos_208119222.jpg,800,1021,C:/Users/rlarh/Desktop/tops-pattern/data/raw/tops\floral\asos_208119222.jpg,True
floral,404,469,125,260,asos_208123159.jpg,1000,1276,C:/Users/rlarh/Desktop/tops-pattern/data/raw/tops\floral\asos_208123159.jpg,True
floral,405,299,54,143,asos_208123159.jpg,1000,1276,C:/Users/rlarh/Desktop/tops-pattern/data/raw/tops\floral\asos_208123159.jpg,True
floral,500,387,49,71,asos_208123159.jpg,1000,1276,C:/Users/rlarh/Desktop/tops-pattern/data/raw/tops\floral\asos_208123159.jpg,True
polka_dot,436,437,165,586,asos_208123628.jpg,1000,1276,C:/Users/rlarh/Desktop/tops-pattern/data/raw/tops\polka_dot\asos_208123628.jpg,True
polka_dot,466,385,105,381,asos_208123795.jpg,1000,1276,C:/Users/rlarh/Desktop/tops-pattern/data/raw/tops\polka_dot\asos_208123795.jpg,True
polka_dot,414,657,162,383,asos_208126192.jpg,1000,1276,C:/Users/rlarh/Desktop/tops-pattern/data/raw/tops\polka_dot\asos_208126192.jpg,True
polka_dot,306,597,272,206,asos_208129187.jpg,1000,1276,C:/Users/rlarh/Desktop/tops-pattern/data/raw/tops\polka_dot\asos_208129187.jpg,True
floral,414,299,240,815,asos_208131632.jpg,1000,1276,C:/Users/rlarh/Desktop/tops-pattern/data/raw/tops\floral\asos_208131632.jpg,True
polka_dot,351,469,194,388,asos_208131850.jpg,1000,1276,C:/Users/rlarh/Desktop/tops-pattern/data/raw/tops\polka_dot\asos_208131850.jpg,True
polka_dot,441,606,128,314,asos_208143778.jpg,1000,1276,C:/Users/rlarh/Desktop/tops-pattern/data/raw/tops\polka_dot\asos_208143778.jpg,True
floral,417,267,170,403,asos_208150282.jpg,1000,1276,C:/Users/rlarh/Desktop/tops-pattern/data/raw/tops\floral\asos_208150282.jpg,True
floral,416,405,137,442,asos_208153627.jpg,1000,1276,C:/Users/rlarh/Desktop/tops-pattern/data/raw/tops\floral\asos_208153627.jpg,True
floral,350,525,302,224,asos_208153730.jpg,1000,1276,C:/Users/rlarh/Desktop/tops-pattern/data/raw/tops\floral\asos_208153730.jpg,True
floral,237,950,338,311,asos_208153730.jpg,1000,1276,C:/Users/rlarh/Desktop/tops-pattern/data/raw/tops\floral\asos_208153730.jpg,True
polka_dot,409,412,181,241,asos_208153769.jpg,1000,1276,C:/Users/rlarh/Desktop/tops-pattern/data/raw/tops\polka_dot\asos_208153769.jpg,True
polka_dot,368,555,211,150,asos_208158744.jpg,1000,1276,C:/Users/rlarh/Desktop/tops-pattern/data/raw/tops\polka_dot\asos_208158744.jpg,True
floral,395,495,206,564,asos_208163006.jpg,1000,1276,C:/Users/rlarh/Desktop/tops-pattern/data/raw/tops\floral\asos_208163006.jpg,True
floral,350,522,241,540,asos_208163046.jpg,1000,1276,C:/Users/rlarh/Desktop/tops-pattern/data/raw/tops\floral\asos_208163046.jpg,True
floral,215,432,319,650,asos_208164803.jpg,1000,1276,C:/Users/rlarh/Desktop/tops-pattern/data/raw/tops\floral\asos_208164803.jpg,True
polka_dot,397,559,155,373,asos_208168569.jpg,1000,1276,C:/Users/rlarh/Desktop/tops-pattern/data/raw/tops\polka_dot\asos_208168569.jpg,True
polka_dot,328,636,201,349,asos_208169305.jpg,1000,1276,C:/Users/rlarh/Desktop/tops-pattern/data/raw/tops\polka_dot\asos_208169305.jpg,True
floral,483,360,160,273,asos_208176563.jpg,1000,1276,C:/Users/rlarh/Desktop/tops-pattern/data/raw/tops\floral\asos_208176563.jpg,True
floral,529,650,150,471,asos_208176563.jpg,1000,1276,C:/Users/rlarh/Desktop/tops-pattern/data/raw/tops\floral\asos_208176563.jpg,True
polka_dot,301,474,245,574,asos_208185442.jpg,1000,1276,C:/Users/rlarh/Desktop/tops-pattern/data/raw/tops\polka_dot\asos_208185442.jpg,True
polka_dot,512,414,287,223,asos_208185507.jpg,1000,1276,C:/Users/rlarh/Desktop/tops-pattern/data/raw/tops\polka_dot\asos_208185507.jpg,True
polka_dot,449,800,376,361,asos_208185507.jpg,1000,1276,C:/Users/rlarh/Desktop/tops-pattern/data/raw/tops\polka_dot\asos_208185507.jpg,True
polka_dot,216,633,304,309,asos_208185596.jpg,1000,1276,C:/Users/rlarh/Desktop/tops-pattern/data/raw/tops\polka_dot\asos_208185596.jpg,True
polka_dot,149,987,209,140,asos_208185596.jpg,1000,1276,C:/Users/rlarh/Desktop/tops-pattern/data/raw/tops\polka_dot\asos_208185596.jpg,True
polka_dot,451,1025,143,116,asos_208185596.jpg,1000,1276,C:/Users/rlarh/Desktop/tops-pattern/data/raw/tops\polka_dot\asos_208185596.jpg,True
floral,438,464,184,142,asos_208189549.jpg,1000,1276,C:/Users/rlarh/Desktop/tops-pattern/data/raw/tops\floral\asos_208189549.jpg,True
floral,503,240,159,152,asos_208189549.jpg,1000,1276,C:/Users/rlarh/Desktop/tops-pattern/data/raw/tops\floral\asos_208189549.jpg,True
floral,385,414,228,380,asos_208194021.jpg,1000,1276,C:/Users/rlarh/Desktop/tops-pattern/data/raw/tops\floral\asos_208194021.jpg,True
floral,434,429,152,527,asos_208196105.jpg,1000,1276,C:/Users/rlarh/Desktop/tops-pattern/data/raw/tops\floral\asos_208196105.jpg,True
floral,318,354,348,515,asos_208197812.jpg,1000,1276,C:/Users/rlarh/Desktop/tops-pattern/data/raw/tops\floral\asos_208197812.jpg,True
floral,505,927,257,243,asos_208197812.jpg,1000,1276,C:/Users/rlarh/Desktop/tops-pattern/data/raw/tops\floral\asos_208197812.jpg,True
polka_dot,375,289,138,402,asos_208210308.jpg,1000,1276,C:/Users/rlarh/Desktop/tops-pattern/data/raw/tops\polka_dot\asos_208210308.jpg,True
polka_dot,252,491,231,253,asos_208217374.jpg,1000,1276,C:/Users/rlarh/Desktop/tops-pattern/data/raw/tops\polka_dot\asos_208217374.jpg,True
polka_dot,353,489,59,39,asos_208219517.jpg,1000,1276,C:/Users/rlarh/Desktop/tops-pattern/data/raw/tops\polka_dot\asos_208219517.jpg,True
polka_dot,532,481,74,30,asos_208219517.jpg,1000,1276,C:/Users/rlarh/Desktop/tops-pattern/data/raw/tops\polka_dot\asos_208219517.jpg,True
polka_dot,351,847,128,54,asos_208219517.jpg,1000,1276,C:/Users/rlarh/Desktop/tops-pattern/data/raw/tops\polka_dot\asos_208219517.jpg,True
floral,222,420,224,677,asos_208220489.jpg,1000,1276,C:/Users/rlarh/Desktop/tops-pattern/data/raw/tops\floral\asos_208220489.jpg,True
floral,591,466,348,687,asos_208220489.jpg,1000,1276,C:/Users/rlarh/Desktop/tops-pattern/data/raw/tops\floral\asos_208220489.jpg,True
floral,216,527,236,618,asos_208220553.jpg,1000,1276,C:/Users/rlarh/Desktop/tops-pattern/data/raw/tops\floral\asos_208220553.jpg,True
floral,679,508,251,353,asos_208220553.jpg,1000,1276,C:/Users/rlarh/Desktop/tops-pattern/data/raw/tops\floral\asos_208220553.jpg,True
floral,218,518,314,680,asos_208223397.jpg,1000,1276,C:/Users/rlarh/Desktop/tops-pattern/data/raw/tops\floral\asos_208223397.jpg,True
polka_dot,448,528,122,272,asos_208223594.jpg,1000,1276,C:/Users/rlarh/Desktop/tops-pattern/data/raw/tops\polka_dot\asos_208223594.jpg,True
polka_dot,436,255,111,116,asos_208223594.jpg,1000,1276,C:/Users/rlarh/Desktop/tops-pattern/data/raw/tops\polka_dot\asos_208223594.jpg,True
floral,397,253,181,311,asos_208224940.jpg,1000,1276,C:/Users/rlarh/Desktop/tops-pattern/data/raw/tops\floral\asos_208224940.jpg,True
floral,355,577,216,528,asos_208224940.jpg,1000,1276,C:/Users/rlarh/Desktop/tops-pattern/data/raw/tops\floral\asos_208224940.jpg,True
floral,417,569,199,454,asos_208228262.jpg,1000,1276,C:/Users/rlarh/Desktop/tops-pattern/data/raw/tops\floral\asos_208228262.jpg,True
floral,247,376,174,456,asos_208229373.jpg,1000,1276,C:/Users/rlarh/Desktop/tops-pattern/data/raw/tops\floral\asos_208229373.jpg,True
floral,466,383,167,486,asos_208229373.jpg,1000,1276,C:/Users/rlarh/Desktop/tops-pattern/data/raw/tops\floral\asos_208229373.jpg,True
floral,392,532,103,545,asos_208231498.jpg,1000,1276,C:/Users/rlarh/Desktop/tops-pattern/data/raw/tops\floral\asos_208231498.jpg,True
floral,546,572,197,444,asos_208231498.jpg,1000,1276,C:/Users/rlarh/Desktop/tops-pattern/data/raw/tops\floral\asos_208231498.jpg,True
floral,409,311,290,176,asos_208232374.jpg,1000,1276,C:/Users/rlarh/Desktop/tops-pattern/data/raw/tops\floral\asos_208232374.jpg,False
polka_dot,682,657,79,64,asos_208232410.jpg,1000,1276,C:/Users/rlarh/Desktop/tops-pattern/data/raw/tops\polka_dot\asos_208232410.jpg,True
polka_dot,308,554,39,100,asos_208237035.jpg,1000,1276,C:/Users/rlarh/Desktop/tops-pattern/data/raw/tops\polka_dot\asos_208237035.jpg,True
polka_dot,556,522,83,78,asos_208237035.jpg,1000,1276,C:/Users/rlarh/Desktop/tops-pattern/data/raw/tops\polka_dot\asos_208237035.jpg,True
floral,348,469,192,483,asos_208237725.jpg,1000,1276,C:/Users/rlarh/Desktop/tops-pattern/data/raw/tops\floral\asos_208237725.jpg,True
polka_dot,728,847,105,143,asos_208243084.jpg,1000,1276,C:/Users/rlarh/Desktop/tops-pattern/data/raw/tops\polka_dot\asos_208243084.jpg,True
polka_dot,402,699,223,371,asos_208243583.jpg,1000,1276,C:/Users/rlarh/Desktop/tops-pattern/data/raw/tops\polka_dot\asos_208243583.jpg,True
polka_dot,441,422,122,267,asos_208245856.jpg,1000,1276,C:/Users/rlarh/Desktop/tops-pattern/data/raw/tops\polka_dot\asos_208245856.jpg,True
floral,395,641,312,375,asos_208249655.jpg,1000,1276,C:/Users/rlarh/Desktop/tops-pattern/data/raw/tops\floral\asos_208249655.jpg,True
polka_dot,308,844,133,105,asos_208250112.jpg,1000,1276,C:/Users/rlarh/Desktop/tops-pattern/data/raw/tops\polka_dot\asos_208250112.jpg,True
polka_dot,610,827,122,105,asos_208250112.jpg,1000,1276,C:/Users/rlarh/Desktop/tops-pattern/data/raw/tops\polka_dot\asos_208250112.jpg,True
polka_dot,230,505,245,402,asos_208256584.jpg,1000,1276,C:/Users/rlarh/Desktop/tops-pattern/data/raw/tops\polka_dot\asos_208256584.jpg,True
polka_dot,254,496,177,506,asos_208256608.jpg,1000,1276,C:/Users/rlarh/Desktop/tops-pattern/data/raw/tops\polka_dot\asos_208256608.jpg,True
polka_dot,427,511,162,489,asos_208256609.jpg,1000,1276,C:/Users/rlarh/Desktop/tops-pattern/data/raw/tops\polka_dot\asos_208256609.jpg,True
polka_dot,454,484,159,390,asos_208256826.jpg,1000,1276,C:/Users/rlarh/Desktop/tops-pattern/data/raw/tops\polka_dot\asos_208256826.jpg,True
